Date,Open,High,Low,Volume,MarketCap,ETHOpen,ETHHigh,ETHLow,ETHClose,ETHVolume,ETHMarketCap,Close
29-Jul-15,294.48,294.54,288.78,24672600,4181390010,0,0,0,0,0,0,289.59
30-Jul-15,289.1,290.13,286.57,21635800,4155381827,0,0,0,0,0,0,287.72
31-Jul-15,287.7,288.96,282.34,23629100,4112089481,0,0,0,0,0,0,284.65
1-Aug-15,284.69,284.93,278.11,18995000,4069120370,0,0,0,0,0,0,281.6
2-Aug-15,280.45,283.03,277.53,17722200,4084832103,0,0,0,0,0,0,282.61
3-Aug-15,282.81,285.47,280.23,21474100,4065895598,0,0,0,0,0,0,281.23
4-Aug-15,281.23,285.71,281.23,21908700,4124558889,0,0,0,0,0,0,285.22
5-Aug-15,284.85,285.5,281.49,20128000,4077254001,0,0,0,0,0,0,281.88
6-Aug-15,281.91,281.91,278.4,18792100,4030445072,0,0,0,0,0,0,278.58
7-Aug-15,278.74,280.39,276.37,42484800,4045993359,0,0,0,0,0,0,279.58
8-Aug-15,279.74,279.93,260.71,58533000,3778049024,2.77212,2.79881,0.714725,0.714876,314143.6146,103956871,261
9-Aug-15,261.12,267,260.47,23789600,3838130130,0.753325,0.87981,0.629191,0.729347,699826.3715,41562596.05,265.08
10-Aug-15,265.48,267.03,262.6,20979400,3830352069,0.701897,0.729854,0.636546,0.707703,457747.9097,41827580.89,264.47
11-Aug-15,264.34,270.39,264.09,25433900,3917142819,0.708448,1.13141,0.663235,1.05767,640632.2265,47682042.52,270.39
12-Aug-15,270.6,270.67,265.47,26815400,3859888131,1.06786,1.28994,0.883608,1.23767,1971841.042,66826097.67,266.38
13-Aug-15,266.18,266.23,262.84,27685500,3827588724,1.21744,1.96507,1.17199,1.82819,2527863.368,86788818.97,264.08
14-Aug-15,264.13,267.47,261.48,27091200,3851715726,1.82767,2.26188,1.75475,1.83231,4904504.007,119640289.9,265.68
15-Aug-15,265.53,266.67,261.3,19321100,3792757590,1.82787,1.87724,1.57098,1.69244,3879626.979,102829936.9,261.55
16-Aug-15,261.87,262.44,257.04,29717000,3749501856,1.6889,1.69524,1.08981,1.51268,2881362.917,83158087.08,258.51
17-Aug-15,258.49,260.51,257.12,21617900,3742748055,1.56603,1.58119,1.18534,1.20073,2522015.278,84934652.81,257.98
18-Aug-15,257.93,257.99,211.08,42147200,3063104570,1.20361,1.33116,1.09508,1.09508,1763725.192,88139259.82,211.08
19-Aug-15,225.67,237.41,222.77,60869200,3290448603,1.08705,1.31799,1.08705,1.25117,1780392.246,97285895.23,226.68
20-Aug-15,226.9,237.37,226.9,32275000,3417123139,1.25886,1.5333,1.24833,1.46545,1814741.91,97607238.31,235.35
21-Aug-15,235.35,236.43,231.72,23173800,3377704243,1.46492,1.55642,1.3528,1.41899,2559589.93,109308444.9,232.57
22-Aug-15,232.66,234.96,222.7,23205900,3346961926,1.39529,1.47641,1.35268,1.39285,1637652.822,103086155.4,230.39
23-Aug-15,230.38,232.71,225.58,18406600,3315466697,1.37923,1.4097,1.29777,1.35618,1545373.493,97822824.56,228.17
24-Aug-15,228.11,228.14,210.44,59220700,3059460627,1.35259,1.36278,1.23411,1.23411,1032296.22,94084641.79,210.49
25-Aug-15,210.07,226.32,199.57,61089200,3221751642,1.23127,1.24182,1.12865,1.14198,1024865.396,86675453.35,221.61
26-Aug-15,222.08,231.18,220.2,31808000,3284040048,1.14019,1.20248,1.06183,1.16774,1326381.111,82633072.31,225.83
27-Aug-15,226.05,228.64,223.68,21905400,3269360632,1.15998,1.18883,1.13729,1.14679,771850.3125,85068486.72,224.77
28-Aug-15,224.7,235.22,220.93,31336600,3366649823,1.1477,1.20779,1.1205,1.18894,776329.0871,85100800.78,231.4
29-Aug-15,231.55,233.22,227.33,17142500,3344063019,1.19138,1.20721,1.14949,1.18326,513305.1538,86111875.87,229.78
30-Aug-15,229.9,232.07,226.25,19412600,3330085315,1.18255,1.36799,1.17061,1.32211,823051.9201,92560147.08,228.76
31-Aug-15,229.11,231.96,225.91,20710700,3349845416,1.31927,1.39615,1.20101,1.3501,1576243.066,96561657.08,230.06
1-Sep-15,230.26,231.22,226.86,20575200,3322548147,1.35824,1.39274,1.33663,1.35144,905847.8576,98766560.15,228.12
2-Sep-15,228.03,230.58,226.48,18760400,3340404203,1.35161,1.35491,1.26462,1.29173,803286.1389,96621951.56,229.28
3-Sep-15,229.32,229.6,226.67,17482000,3310618588,1.29479,1.30999,1.21103,1.26749,852918.9688,93097387.02,227.18
4-Sep-15,227.21,230.9,227.05,20962400,3356910010,1.26493,1.30252,1.23681,1.27439,632752.0732,92659593.18,230.3
5-Sep-15,230.2,236.14,229.44,20671400,3426594646,1.27441,1.3423,1.27119,1.33472,410672.3333,95099306.74,235.02
6-Sep-15,234.87,242.91,234.68,25473700,3497748612,1.33881,1.37364,1.29425,1.2973,473902.0035,97059525.31,239.84
7-Sep-15,239.93,242.11,238.72,21192200,3498762116,1.29583,1.30548,1.23785,1.24782,520974.5017,92893782.47,239.85
8-Sep-15,239.85,245.78,239.68,26879200,3554439286,1.24665,1.28238,1.23061,1.23828,432909.458,91332731.7,243.61
9-Sep-15,243.41,244.42,237.82,23635700,3475960739,1.24243,1.26048,1.20184,1.20568,398141.3924,89496923.33,238.17
10-Sep-15,238.34,241.29,235.79,21215500,3481466104,1.20651,1.22157,1.13615,1.16993,423983.1458,87045370.45,238.48
11-Sep-15,238.33,241.17,238.33,19224700,3506204486,1.16577,1.16907,0.940675,0.980469,1332137.746,77038677.26,240.11
12-Sep-15,239.85,240.12,234.75,17962600,3435801820,0.982978,1.11489,0.96978,1.04649,1453741.762,75564840.56,235.23
13-Sep-15,235.24,235.93,229.33,18478800,3367774557,1.03874,1.0427,0.902832,0.934392,676234.559,72128348.03,230.51
14-Sep-15,230.61,232.44,227.96,20997800,3370579521,0.936003,0.949387,0.87176,0.878408,676431.2997,67040324.02,230.64
15-Sep-15,230.49,259.18,229.82,19177800,3366532054,0.875622,1.04554,0.875189,0.941645,756126.1007,67513998.86,230.3
16-Sep-15,230.25,231.21,227.4,20144200,3349613966,0.94441,0.952698,0.901639,0.905947,645381.3681,67613413.06,229.09
17-Sep-15,229.08,230.29,228.93,18935400,3360247349,0.907175,0.909204,0.831132,0.875142,767418.8993,63832704.85,229.81
18-Sep-15,233.52,234.35,232.18,20242200,3408098085,0.874231,0.888102,0.833908,0.851872,632541.8233,63164295.91,232.98
19-Sep-15,232.86,233.21,231.09,12712600,3387141915,0.853685,0.911883,0.833784,0.8846,449930.7404,62257325.87,231.49
20-Sep-15,231.4,232.37,230.91,14444700,3383764499,0.882391,0.947741,0.873205,0.943408,451320.121,65648629.16,231.21
21-Sep-15,231.22,231.22,226.52,19678800,3324121324,0.938445,0.957326,0.878301,0.918502,472861.1935,68149769.14,227.09
22-Sep-15,226.97,232.39,225.12,25009300,3376737583,0.919047,0.919337,0.865225,0.902008,463267.3368,65695350.69,230.62
23-Sep-15,230.94,231.84,229.59,17254100,3372747846,0.901796,0.90891,0.885136,0.896117,369019.4583,65762018.01,230.28
24-Sep-15,230.36,235.65,230.29,25097800,3435744312,0.893406,0.908571,0.79346,0.81789,410509.7951,63712014.59,234.53
25-Sep-15,234.36,237.43,233.68,22363600,3445723754,0.81361,0.825665,0.712745,0.734289,1074320.331,57003253.83,235.14
26-Sep-15,235.08,235.4,233.36,13724100,3434809258,0.736223,0.787544,0.709328,0.78427,510787.0697,54162681.64,234.34
27-Sep-15,234.14,234.53,232.48,14179900,3412467834,0.785964,0.791277,0.719169,0.720667,387224.5278,55249655.84,232.76
28-Sep-15,232.84,239.34,232.47,24713000,3506933730,0.720839,0.725677,0.557062,0.577433,843673.8427,48201861.39,239.14
29-Sep-15,239.02,239.8,235.93,22691300,3471967520,0.582886,0.67583,0.558346,0.657358,1130990.045,45265772.3,236.69
30-Sep-15,236.64,237.73,235.63,19743500,3463625759,0.661146,0.746722,0.635861,0.731122,703821.0694,49414713.27,236.06
1-Oct-15,236,238.45,235.62,20488800,3486370082,0.738644,0.738644,0.655906,0.687993,754235.5764,50690393.7,237.55
2-Oct-15,237.26,238.54,236.6,19677900,3483431578,0.690215,0.69112,0.654605,0.674621,337302.9164,49056672.5,237.29
3-Oct-15,237.2,239.32,236.94,16482700,3505385987,0.678574,0.709204,0.675482,0.687157,196374.7825,51103065.35,238.73
4-Oct-15,238.53,238.97,237.94,12999000,3499387367,0.687171,0.693126,0.660716,0.668705,126950.5313,49793714.6,238.26
5-Oct-15,238.15,240.38,237.04,23335900,3531508720,0.668379,0.674438,0.62445,0.62445,125494.3589,48548355.24,240.38
6-Oct-15,240.36,246.93,240.14,27535100,3615828118,0.628643,0.653944,0.60623,0.65061,282330.6354,45378575.11,246.06
7-Oct-15,246.17,246.68,242.59,22999200,3571170510,0.650645,0.656301,0.602423,0.609239,218422.184,46634599.41,242.97
8-Oct-15,243.07,244.25,242.18,18515300,3562238314,0.609388,0.633138,0.591971,0.619139,254929.1493,44418535.26,242.3
9-Oct-15,242.5,244.23,242.12,17353100,3586932176,0.621716,0.692296,0.621716,0.651422,407020.9512,51045595.15,243.93
10-Oct-15,243.74,245.32,243.07,15912700,3602763687,0.650628,0.650628,0.624374,0.626888,259412.5684,46493412.84,244.94
11-Oct-15,244.74,247.24,244.15,16827300,3634686068,0.627857,0.639506,0.618335,0.63516,116624.2465,46308609.87,247.05
12-Oct-15,246.88,247.45,245.18,17388300,3609927997,0.634963,0.657789,0.626116,0.628279,88259.14983,46928277.5,245.31
13-Oct-15,245.2,250.24,243.76,28198500,3672589342,0.62603,0.63024,0.599214,0.608228,181925.2951,45361236.31,249.51
14-Oct-15,249.49,254.27,248.9,27462600,3710065546,0.607655,0.61224,0.483974,0.521926,502059.6285,42199460.77,251.99
15-Oct-15,252.11,255.96,252.05,25223500,3745440578,0.522968,0.572714,0.51473,0.559523,821727.3229,39921372.27,254.32
16-Oct-15,254.3,266.14,253.93,35901500,3872283809,0.561878,0.568861,0.522533,0.536197,327633.7875,40520164.38,262.87
17-Oct-15,262.75,273.58,262.37,43199600,3987684186,0.536495,0.56346,0.526961,0.548027,291976.3846,39579026.26,270.64
18-Oct-15,270.91,271.67,260.78,22434300,3856061829,0.547178,0.552234,0.512861,0.51719,211258.6944,39410531.2,261.64
19-Oct-15,261.86,264.82,260.95,25258800,3883581668,0.517734,0.521546,0.480994,0.488771,196529.2822,36962709.11,263.44
20-Oct-15,263.57,270.83,263.23,30889800,3973292564,0.489014,0.501898,0.431648,0.43857,226038.3611,36122864.23,269.46
21-Oct-15,269.31,270.77,263.84,25637300,3927192474,0.434829,0.482988,0.420897,0.449606,601015.7431,32541488.3,266.27
22-Oct-15,266.5,276.51,266.14,37808600,4042524308,0.447329,0.619466,0.420991,0.565191,522825.0625,33579989.09,274.02
23-Oct-15,273.65,278.68,273.54,29442500,4080023363,0.567702,0.611743,0.504284,0.538123,1079826.836,40408668.31,276.5
24-Oct-15,276.5,281.71,276.5,25942400,4157184875,0.539657,0.577396,0.518688,0.567666,572677.258,40511576.6,281.65
25-Oct-15,281.45,294.06,281.45,45717100,4188180600,0.56359,0.688192,0.561383,0.613214,412101.2014,46064091.31,283.68
26-Oct-15,283.63,285.3,280.51,32108800,4213260473,0.616039,0.757517,0.597098,0.738254,750506.8606,47797315.42,285.3
27-Oct-15,285.18,296.21,285.01,46331800,4339689442,0.731317,0.898172,0.70889,0.863202,1603239.549,58090346.78,293.79
28-Oct-15,293.7,306.33,293.7,50808100,4500730950,0.869641,1.05579,0.807857,1.01001,1627933.993,65258280.31,304.62
29-Oct-15,304.32,318.17,301.82,64495900,4638392428,1.00248,1.19773,0.947374,1.19773,2713880.451,79818309.26,313.86
30-Oct-15,313.94,334.17,313.94,78305000,4849062146,1.20666,1.34505,0.96816,1.05007,2667241.812,84128446.8,328.02
31-Oct-15,328.51,332.78,309.25,48598100,4645486246,1.04122,1.05638,0.900171,0.918747,1395796.26,71990266.94,314.17
1-Nov-15,315.01,327.47,311.88,37001100,4813287206,0.916627,1.07674,0.899082,1.05345,496327.7319,71814287.16,325.43
2-Nov-15,325.94,365.36,323.21,101918000,5343556482,1.05567,1.09979,0.953647,0.989438,789309.1951,78553715.68,361.19
3-Nov-15,361.87,417.9,357.65,206162000,5969855535,0.989789,1.07044,0.936615,1.00935,1590315.521,74381680.28,403.42
4-Nov-15,403.66,495.56,380.55,263900000,6092006971,1.01336,1.03872,0.725665,0.907176,2469384.021,68991048.1,411.56
5-Nov-15,408.08,447.56,374.58,151824992,5720251077,0.89905,0.991259,0.860382,0.908193,2445664.444,69337602.82,386.35
6-Nov-15,388.05,395.84,354.02,122687000,5545657295,0.895637,0.989848,0.852929,0.92469,891619.2334,67813178.67,374.47
7-Nov-15,374.27,390.59,372.43,56625100,5725035162,0.926032,0.943787,0.863539,0.923569,1014469.142,67649644.44,386.48
8-Nov-15,384.28,389.89,368.7,51817600,5532072311,0.927974,1.03268,0.915661,1.02298,816699.6806,70540484.25,373.37
9-Nov-15,374.32,385.28,362.89,68224400,5635560843,1.02747,1.10642,0.945263,0.99788,1799728.606,77491171.5,380.26
10-Nov-15,379.98,381.39,329.11,95797904,4993021697,0.999278,1.05304,0.920968,0.933983,1294142.861,73772006.57,336.82
11-Nov-15,339.82,340.58,301,107070000,4612831323,0.934348,0.945278,0.729775,0.797487,957689.2986,63875911.49,311.08
12-Nov-15,314.08,345.08,313.36,78477800,5015563456,0.791829,0.913919,0.76351,0.896364,1261645.198,63848002.61,338.15
13-Nov-15,338.5,340.91,326.08,52003000,4996160115,0.895711,0.917309,0.846023,0.901685,605484.3368,66616058.66,336.75
14-Nov-15,336.62,338.18,329.97,38612000,4940266781,0.904096,0.906113,0.876908,0.888602,476998.039,66789421.8,332.91
15-Nov-15,333.05,334.66,317.49,44213100,4752464063,0.888812,0.921516,0.874957,0.910915,374589.7361,67600476.18,320.17
16-Nov-15,319.73,331.63,315.9,47980100,4911040461,0.906368,0.944732,0.891971,0.928855,547131.4251,68382777.47,330.75
17-Nov-15,330.36,338.35,329.61,51001600,4976765824,0.928962,1.03295,0.905794,1.00533,711634.0278,70628398.49,335.09
18-Nov-15,334.59,336.53,330.64,43783800,4970560298,1.00798,1.01157,0.940516,0.99077,1070041.549,71995649.68,334.59
19-Nov-15,334.68,335.33,325.27,45011100,4846272452,0.993319,1.00797,0.937498,0.954651,547534.2743,72629363.98,326.15
20-Nov-15,326.41,326.47,312.22,53152900,4786301542,0.955532,0.955735,0.898576,0.928767,504560.101,69214366.1,322.02
21-Nov-15,322.09,328.16,319.6,28200500,4860628038,0.92492,0.978743,0.92094,0.977114,470816.1444,71172479.98,326.93
22-Nov-15,326.98,327.01,321.26,23439400,4826466938,0.97614,0.984132,0.958982,0.967151,463066.059,72960696.75,324.54
23-Nov-15,324.35,325.12,321.29,27478900,4805632296,0.968018,0.969057,0.93387,0.946755,392532.3415,71599977.47,323.05
24-Nov-15,323.01,323.06,318.12,29362600,4762244474,0.946969,0.948055,0.895931,0.901607,444668.5,69956987.2,320.05
25-Nov-15,320.05,329.13,316.77,41666900,4884886822,0.900191,0.900191,0.851106,0.863464,652920.0868,65270596.55,328.21
26-Nov-15,328.3,366.76,328.23,106105000,5250750575,0.863537,0.903643,0.80436,0.887869,789302.7431,64784370.02,352.68
27-Nov-15,351.86,363.59,347.87,55179100,5331719786,0.884183,0.900051,0.860695,0.866476,688721.0472,65850811.56,358.04
28-Nov-15,357.14,359.54,352.17,36816600,5323252537,0.867951,0.929293,0.862122,0.915583,497279.9861,67721651.75,357.38
29-Nov-15,357.47,371.94,355.67,40409300,5531872177,0.915703,0.915703,0.860533,0.880089,368439.5938,66460244.64,371.29
30-Nov-15,371.44,382.36,370.38,71701600,5623195997,0.878614,0.895054,0.847696,0.873777,684908.3902,65532330.45,377.32
1-Dec-15,377.41,378.93,356.56,60452200,5403653927,0.873119,0.886736,0.853937,0.876285,690526.191,65811011.92,362.49
2-Dec-15,361.85,362.23,349.46,54160500,5355891235,0.8748,0.878017,0.818924,0.820467,582775.8681,63275497.88,359.19
3-Dec-15,359.33,370.27,357.41,50714900,5384892776,0.82121,0.837664,0.785086,0.814174,566498.3368,60757676.41,361.05
4-Dec-15,361.26,363.52,355.76,35784100,5418154665,0.812143,0.859575,0.802373,0.843958,285065.5714,61717405.18,363.18
5-Dec-15,363.72,389.79,363.23,66282200,5804247032,0.840041,0.872821,0.824444,0.860484,223696.8403,63987397.81,388.95
6-Dec-15,389.55,402.81,387.09,77762000,5803305524,0.862438,0.882436,0.833115,0.833494,397401.6875,64996137.06,388.78
7-Dec-15,389.98,399.97,385.41,63455800,5905560136,0.8355,0.850791,0.78765,0.806997,494155.1429,61518408.27,395.54
8-Dec-15,395.75,415.56,389.95,57801400,6206381460,0.811264,0.823645,0.782328,0.822,437603.8924,59375438.36,415.56
9-Dec-15,414.44,423.12,406.29,90917200,6238015413,0.822118,0.824454,0.770488,0.791476,580216.1042,59761325.86,417.56
10-Dec-15,417.99,419.51,411.55,52138900,6209105142,0.792167,0.86159,0.787291,0.84287,426574.0139,61721404.41,415.48
11-Dec-15,415.28,451.94,415.28,110944000,6755795193,0.840396,0.928365,0.819789,0.913404,472780.338,64251173.77,451.94
12-Dec-15,452.33,469.1,410.74,131969000,6504325267,0.929762,1.04537,0.928546,0.970963,1307751.906,72917377.43,435
13-Dec-15,431.66,441.68,426.27,55050600,6487293999,0.976973,0.989394,0.937438,0.952951,641044.0347,72574789.57,433.76
14-Dec-15,433.27,447.14,430.46,130496000,6645395797,0.952884,1.0131,0.950178,0.993378,460882.8676,74869676.77,444.18
15-Dec-15,443.88,465.32,443.88,83121104,6963784692,0.993022,1.02884,0.98224,1.01155,586620.2431,75803911.35,465.32
16-Dec-15,465.21,465.21,443.85,107944000,6810202753,1.01415,1.01803,0.974927,0.990193,405987.5104,75333128.66,454.93
17-Dec-15,454.78,457.86,448.86,47978400,6829095335,0.991182,0.997611,0.911807,0.940974,501625.0174,72051038.76,456.08
18-Dec-15,455.85,465.18,454.94,60220100,6943912954,0.940701,0.940701,0.908081,0.922422,432065.9861,69556403.09,463.62
19-Dec-15,463.55,465.58,456.77,47892700,6926346391,0.920127,0.925874,0.888916,0.910967,307131.5938,68670981.22,462.32
20-Dec-15,462.23,462.64,434.34,75409400,6633988873,0.908072,0.943185,0.899441,0.902649,374821.7778,69200946.67,442.68
21-Dec-15,442.84,444.73,427.31,77639696,6574990256,0.903885,0.91739,0.891182,0.901743,557099.2962,68435598.76,438.64
22-Dec-15,437.44,443.69,435.52,50840400,6545633139,0.900771,0.909526,0.862059,0.867954,448050.7361,67310632.05,436.57
23-Dec-15,436.72,444.53,436.62,47161400,6634776277,0.864202,0.88294,0.856065,0.860902,457808.0764,65488991.58,442.4
24-Dec-15,443.09,458.46,443.08,57157200,6825070740,0.858077,0.882818,0.8476,0.862971,345791.9444,65597554.21,454.98
25-Dec-15,454.86,458.3,452.08,39078500,6836936569,0.863262,0.882556,0.861993,0.870139,279667.1568,65874214.69,455.65
26-Dec-15,455.76,457.49,405.76,116166000,6262844602,0.870363,0.897453,0.838314,0.858561,273169.0521,65619408.16,417.27
27-Dec-15,416.51,424.01,408.88,53591200,6348296234,0.854603,0.861538,0.841151,0.855209,306668.9757,64312053.99,422.82
28-Dec-15,423.34,429.77,418.48,49638600,6341733237,0.856365,0.872394,0.832932,0.848085,197164.7003,64765606.55,422.28
29-Dec-15,422.1,432.98,420.63,51596500,6504194854,0.845005,0.872567,0.833232,0.872567,217881.3194,64205207.2,432.98
30-Dec-15,433.3,434.39,422.08,46889400,6410381455,0.873054,0.941099,0.866647,0.909437,354790.0903,67700744.84,426.62
31-Dec-15,425.88,432.92,418.73,45996600,6471217491,0.911958,0.975414,0.910277,0.933432,784403.9896,71859744.34,430.57
1-Jan-16,430.72,436.25,427.52,36278900,6529299589,0.933542,0.954822,0.931442,0.952636,343058.1463,71637949.45,434.33
2-Jan-16,434.62,436.06,431.87,30096600,6517390487,0.948024,0.969637,0.93656,0.938792,267190.625,72532921.86,433.44
3-Jan-16,433.58,433.74,424.71,39633800,6467429942,0.937124,0.991362,0.934313,0.971632,314775.191,73275951.75,430.01
4-Jan-16,430.06,434.52,429.08,38477500,6515713340,0.971905,0.976438,0.929835,0.954406,311891.669,72689168.66,433.09
5-Jan-16,433.07,434.18,429.68,34522600,6500393256,0.95448,0.970597,0.946543,0.950168,340600.1597,72614362.46,431.96
6-Jan-16,431.86,431.86,426.34,34042500,6458942098,0.950176,0.960659,0.935708,0.952551,265345.1458,72028264.46,429.11
7-Jan-16,430.01,458.77,429.08,87562200,6896279078,0.95086,0.974623,0.93583,0.946178,519141.1875,72789289.25,458.05
8-Jan-16,457.54,462.93,447.94,56993000,6825700454,0.942005,0.991825,0.939715,0.991825,536777.1742,73599004.95,453.23
9-Jan-16,453.38,454.64,446.89,32278000,6742767343,0.986789,0.992345,0.9736,0.984214,372886.9965,74565361.44,447.61
10-Jan-16,448.24,448.31,440.35,35995900,6750440386,0.986833,1.00103,0.975099,0.997744,307114.5799,74988712.27,447.99
11-Jan-16,448.7,450.66,443.86,40450000,6758931030,0.999231,1.06991,0.999216,1.0604,749934.9129,78722986.36,448.43
12-Jan-16,448.18,448.18,435.69,115607000,6568800100,1.0616,1.28283,1.05009,1.14873,1690073.458,87292373.58,435.69
13-Jan-16,434.67,435.19,424.44,173888000,6520360056,1.141,1.15218,1.07703,1.12304,2121384.167,84267618.1,432.37
14-Jan-16,432.29,433.32,427.85,43945500,6490638885,1.1252,1.18905,1.10319,1.18905,857915.2997,86122924.69,430.31
15-Jan-16,430.26,430.26,364.33,153351008,5496598039,1.18959,1.31938,1.14293,1.21428,2243408.156,94216674.48,364.33
16-Jan-16,365.07,390.56,354.91,120352000,5848063566,1.20801,1.30816,1.16801,1.22853,3402080.208,95723497.5,387.54
17-Jan-16,387.15,390.96,380.09,45319600,5770478451,1.22029,1.32883,1.20777,1.32883,1712273.715,94825174.07,382.3
18-Jan-16,381.73,388.1,376.67,54403900,5845656048,1.32747,1.5429,1.32222,1.42068,2642069.443,109044756.3,387.17
19-Jan-16,387.03,387.73,378.97,46819800,5740934168,1.42634,1.46469,1.30501,1.37321,3711199.34,104853467.1,380.15
20-Jan-16,379.74,425.27,376.6,121720000,6347836794,1.37139,1.61924,1.35371,1.53375,2258942.292,111404715.7,420.23
21-Jan-16,419.63,422.88,406.3,68338000,6198658815,1.53182,1.58549,1.48669,1.5511,2603895.298,116616288.5,410.26
22-Jan-16,409.75,410.41,375.28,91546600,5780764155,1.55357,1.58146,1.46588,1.49977,1602193.542,115786035.7,382.49
23-Jan-16,382.43,394.54,381.98,56247400,5858059876,1.50127,2.03012,1.49605,1.99294,3397400.104,134153700.1,387.49
24-Jan-16,388.1,405.48,387.51,54824800,6093787908,1.97267,2.29842,1.90054,2.14837,9849305.139,157938815.9,402.97
25-Jan-16,402.32,402.32,388.55,59062400,5925345408,2.1412,2.66258,2.05614,2.49627,8533927.143,176691975.2,391.73
26-Jan-16,392,397.77,390.58,58147000,5933372928,2.49927,2.83699,1.99477,2.22507,12992609.38,200485048.1,392.15
27-Jan-16,392.44,396.84,391.78,47424400,5977545745,2.27637,2.59494,2.18865,2.3993,11861585.28,181992110,394.97
28-Jan-16,395.15,395.5,379.73,59247900,5756710303,2.38855,2.68467,2.34203,2.51959,5786750.383,192418840.4,380.29
29-Jan-16,380.11,384.38,365.45,86125296,5745985821,2.52649,2.60677,2.3039,2.48768,5671072.326,193925543.7,379.47
30-Jan-16,378.86,380.92,376.49,30284400,5729296096,2.49496,2.61181,2.39892,2.43965,5183077.326,194486614.6,378.26
31-Jan-16,378.29,380.35,367.83,37894300,5587253351,2.44506,2.53097,2.18635,2.30506,4297760.556,183409298.8,368.77
1-Feb-16,369.35,378.07,367.96,51656700,5653747618,2.30604,2.31969,2.11631,2.22055,5651736.446,171388020.1,373.06
2-Feb-16,372.92,375.88,372.92,40378700,5676528707,2.21169,2.44898,2.1572,2.42838,3077406.076,172226364.6,374.45
3-Feb-16,374.65,374.95,368.05,45933400,5609971377,2.43964,2.54017,2.34162,2.52243,3798997.257,186157803.8,369.95
4-Feb-16,370.17,391.61,369.99,69285504,5909517630,2.52869,2.62954,2.43646,2.57608,3912634.948,195012451,389.59
5-Feb-16,388.9,391.09,385.57,43825000,5865136968,2.57804,2.60618,2.47092,2.5387,3249936.771,194068421.8,386.55
6-Feb-16,386.59,386.63,372.39,49249300,5714879155,2.53899,2.56115,2.47201,2.53459,2376958.09,192529818.2,376.52
7-Feb-16,376.51,380.87,374.9,37076300,5718023735,2.53446,3.05819,2.53446,2.95824,2992252.847,207244179.6,376.62
8-Feb-16,376.76,379.88,373.33,47671100,5671240831,2.96434,3.27428,2.87537,3.18208,9473751.882,239649484,373.45
9-Feb-16,373.42,377.25,372.9,55318500,5712106127,3.17979,3.95231,3.16875,3.95231,12513354.83,268920575.2,376.03
10-Feb-16,376.15,385.48,375.78,85130896,5799042060,4.04464,4.86144,3.7831,4.43814,25496465.63,330968595.9,381.65
11-Feb-16,382.11,383.13,376.4,74375600,5770550973,4.43626,6.29223,4.3383,5.91886,22869980.84,384444621.5,379.65
12-Feb-16,379.69,384.95,379.6,67042800,5842238586,6.0131,6.58275,5.07076,5.52769,31119087.5,446537221.3,384.26
13-Feb-16,384.64,391.86,384.64,61911700,5959279526,5.54698,5.71954,4.19,5.29376,20894353.47,392612716,391.86
14-Feb-16,392.93,407.23,392.93,74469800,6194711495,5.38532,5.46506,4.44571,5.22981,18067940.63,378097558,407.23
15-Feb-16,407.57,410.38,397.75,74070496,6089064891,5.23973,5.88699,5.01856,5.31162,12751589.55,428531303,400.18
16-Feb-16,401.43,408.95,401.43,73093104,6201590434,5.28835,5.47486,4.03384,4.32619,12812446.88,377048457.7,407.49
17-Feb-16,407.66,421.17,406.78,83193600,6337628174,4.31529,4.76707,3.49737,3.73732,16466896.88,313700527.9,416.32
18-Feb-16,416.57,426,415.64,76752600,6431547586,3.75724,4.77057,3.42088,4.40368,17755968.29,313830285.8,422.37
19-Feb-16,422.73,423.1,417.6,55711300,6408881658,4.39913,4.79322,4.27469,4.69178,11996226.77,345765814.7,420.79
20-Feb-16,421.6,441.98,421.6,93992096,6659985887,4.73789,4.75406,4.12707,4.33065,7297293.75,338138022.3,437.16
21-Feb-16,437.77,448.05,429.08,89820704,6686294225,4.34133,4.71151,4.22761,4.66156,7858350.382,344468660.1,438.8
22-Feb-16,438.99,439.05,432.92,85385200,6671673493,4.65362,5.64571,4.63525,5.60778,10994637.04,397940676.9,437.75
23-Feb-16,438.26,439.86,417.82,85244896,6413836323,5.6165,5.94764,5.38782,5.57666,15704157.29,445558585.9,420.74
24-Feb-16,420.96,425.55,413.91,67743696,6479395124,5.58621,6.2348,5.50925,6.21627,10056219.03,451061855.7,424.95
25-Feb-16,425.04,427.72,420.42,70798000,6474784226,6.23647,6.64741,5.55124,6.10612,16320338.25,481466057.6,424.54
26-Feb-16,424.63,432.15,421.62,61486000,6592327507,6.1048,6.26875,5.73905,5.90791,16684438.02,459496462.3,432.15
27-Feb-16,432.84,434.23,428.1,41893600,6599515471,5.92167,6.52692,5.92052,6.38139,8853967.535,483953203.6,432.52
28-Feb-16,432.57,435.68,423.82,53033400,6615986322,6.42586,6.61934,6.23837,6.44329,9502435.174,497928099.3,433.5
29-Feb-16,433.44,441.51,431.69,60694700,6681444705,6.46835,6.61451,6.05429,6.32308,8800336.259,495105401.1,437.7
1-Mar-16,437.92,439.65,432.32,74895800,6643686404,6.33699,7.90864,6.30885,7.57345,11055593.19,523081094.7,435.12
2-Mar-16,435.13,435.92,423.99,74955296,6475329604,7.65369,8.75346,7.3713,8.47848,27292373.96,615717806.9,423.99
