NasDaqopen,NasDaqClose,NasdaqLow,NasdaqHigh,NasdaqVolume,Date,Open,High,Low,Volume,MarketCap,Close
6122.06,6163.62,6100.42,6150.86,1872130000.00,7/4/2017,2561,2631.59,2559.35,985516032,42740618673,2601.64
6122.06,6163.62,6100.42,6150.86,1872130000.00,7/5/2017,2602.87,2622.65,2538.55,941566016,42751085999,2601.99
6109.60,6127.98,6081.96,6089.46,1990590000.00,7/6/2017,2608.1,2616.72,2581.69,761956992,42863758795,2608.56
6111.21,6164.94,6111.21,6153.08,1700630000.00,7/7/2017,2608.59,2916.14,2498.87,917411968,41391217675,2518.66
6156.03,6191.27,6141.83,6176.39,1675470000.00,7/8/2017,2520.27,2571.34,2492.31,733329984,42262222823,2571.34
6156.03,6191.27,6141.83,6176.39,1675470000.00,7/9/2017,2572.61,2635.49,2517.59,527856000,41397076604,2518.44
6156.03,6191.27,6141.83,6176.39,1675470000.00,7/10/2017,2525.25,2537.16,2321.13,1111200000,39005033499,2372.56
6171.25,6200.58,6149.87,6193.30,1808110000.00,7/11/2017,2385.89,2413.47,2296.81,1329760000,38438497236,2337.79
6238.90,6265.64,6236.82,6261.17,1820550000.00,7/12/2017,2332.77,2423.71,2275.14,1117410048,39447604438,2398.84
6269.10,6281.45,6251.26,6274.44,1803810000.00,7/13/2017,2402.7,2425.22,2340.83,835769984,38778935907,2357.9
6289.08,6321.76,6278.70,6312.47,1608120000.00,7/14/2017,2360.59,2363.25,2183.22,882502976,36734255488,2233.34
6320.35,6330.97,6307.34,6314.43,1558030000.00,7/15/2017,2230.12,2231.14,1990.41,993608000,32880721300,1998.86
6320.35,6330.97,6307.34,6314.43,1558030000.00,7/16/2017,1991.98,2058.77,1843.03,1182870016,31748939343,1929.82
6320.35,6330.97,6307.34,6314.43,1558030000.00,7/17/2017,1932.62,2230.49,1932.62,1201760000,36665393517,2228.41
6304.82,6344.55,6291.07,6344.31,1762400000.00,7/18/2017,2233.52,2387.61,2164.77,1512450048,38158677672,2318.88
6363.24,6387.73,6362.19,6385.04,1862910000.00,7/19/2017,2323.08,2397.17,2260.23,1245100032,37415031061,2273.43
6396.46,6398.26,6365.68,6390.00,1818880000.00,7/20/2017,2269.89,2900.7,2269.89,2249260032,46376428080,2817.6
6383.05,6388.78,6365.12,6387.75,1797100000.00,7/21/2017,2838.41,2838.41,2621.85,1489449984,43915296559,2667.76
6387.82,6417.70,6380.61,6410.81,1735520000.00,7/22/2017,2668.63,2862.42,2657.71,1177129984,46264340367,2810.12
6387.82,6417.70,6380.61,6410.81,1735520000.00,7/23/2017,2808.1,2832.18,2653.94,1072840000,44957775265,2730.4
6387.82,6417.70,6380.61,6410.81,1735520000.00,7/24/2017,2732.7,2777.26,2699.19,866473984,45366654309,2754.86
6407.59,6425.45,6396.87,6412.17,1925230000.00,7/25/2017,2757.5,2768.08,2480.96,1460089984,42433788244,2576.48
6425.93,6432.38,6416.30,6422.75,1988040000.00,7/26/2017,2577.77,2610.76,2450.8,937404032,41663929265,2529.45
6459.76,6460.84,6318.62,6382.19,2483560000.00,7/27/2017,2538.71,2693.32,2529.34,789104000,44013533097,2671.78
6350.27,6379.70,6337.22,6374.68,1860770000.00,7/28/2017,2679.73,2897.45,2679.73,1380099968,46279316161,2809.01
6394.69,6396.59,6338.79,6348.12,1891710000.00,7/29/2017,2807.02,2808.76,2692.8,803745984,44924534585,2726.45
6394.69,6396.59,6338.79,6348.12,1891710000.00,7/30/2017,2724.39,2758.53,2644.85,705942976,45435913868,2757.18
6394.69,6396.59,6338.79,6348.12,1891710000.00,7/31/2017,2763.24,2889.62,2720.61,860574976,47388334773,2875.34
6372.16,6375.75,6345.75,6362.94,1812590000.00,8/1/2017,2871.3,2921.35,2685.61,1324669952,44804603885,2718.26
6393.10,6394.21,6313.43,6362.65,2104130000.00,8/2/2017,2727.13,2762.53,2668.59,1094950016,44684649516,2710.67
6366.24,6368.53,6331.14,6340.34,2113440000.00,8/3/2017,2709.56,2813.31,2685.14,804796992,46239970790,2804.73
6350.79,6361.49,6329.73,6351.56,1907170000.00,8/4/2017,2806.93,2899.33,2743.72,1002120000,47749461443,2895.89
6361.06,6386.03,6356.23,6383.77,1701550000.00,8/5/2017,2897.63,3290.01,2874.83,1945699968,53643452554,3252.91
6361.06,6386.03,6356.23,6383.77,1701550000.00,8/6/2017,3257.61,3293.29,3155.6,1105030016,53006426108,3213.94
6361.06,6386.03,6356.23,6383.77,1701550000.00,8/7/2017,3212.78,3397.68,3180.89,1482279936,55734179251,3378.94
6373.33,6423.35,6355.88,6370.46,1914670000.00,8/8/2017,3370.22,3484.85,3345.83,1752760064,56417337745,3419.94
6322.92,6355.04,6309.44,6352.33,2033760000.00,8/9/2017,3420.4,3422.76,3247.67,1468960000,55145196472,3342.47
6312.65,6318.28,6214.41,6216.87,2204700000.00,8/10/2017,3341.84,3453.45,3319.47,1515110016,55791120000,3381.28
6222.18,6266.89,6216.19,6256.56,1794850000.00,8/11/2017,3373.82,3679.72,3372.12,2021190016,60241844923,3650.62
6306.11,6346.83,6305.55,6340.23,1698560000.00,8/12/2017,3650.63,3949.92,3613.7,2219589888,64111163866,3884.71
6306.11,6346.83,6305.55,6340.23,1698560000.00,8/13/2017,3880.04,4208.39,3857.8,3159089920,67230528989,4073.26
6306.11,6346.83,6305.55,6340.23,1698560000.00,8/14/2017,4066.1,4325.13,3989.16,2463089920,71394704654,4325.13
6350.51,6350.74,6324.75,6333.01,1580060000.00,8/15/2017,4326.99,4455.97,3906.18,3258050048,69038855081,4181.93
6348.11,6374.56,6330.27,6345.11,1804730000.00,8/16/2017,4200.34,4381.23,3994.42,2272039936,72260183303,4376.63
6322.72,6334.23,6221.91,6221.91,2041220000.00,8/17/2017,4384.44,4484.7,4243.71,2553359872,71527949443,4331.69
6222.46,6254.22,6193.38,6216.53,1964590000.00,8/18/2017,4324.34,4370.13,4015.4,2941710080,68710871037,4160.62
6216.32,6226.93,6177.19,6213.13,1576070000.00,8/19/2017,4137.75,4243.26,3970.55,2975820032,69265141208,4193.7
6216.32,6226.93,6177.19,6213.13,1576070000.00,8/20/2017,4189.31,4196.29,4069.88,2109769984,67520478838,4087.66
6216.32,6226.93,6177.19,6213.13,1576070000.00,8/21/2017,4090.48,4109.14,3988.6,2800890112,66106992038,4001.74
6241.21,6302.84,6241.21,6297.48,1597700000.00,8/22/2017,3998.35,4128.76,3674.58,3764239872,67743202431,4100.52
6263.47,6291.30,6263.29,6278.41,1533220000.00,8/23/2017,4089.01,4255.78,4078.41,2369819904,68593954170,4151.52
6294.82,6302.85,6244.57,6271.33,1616780000.00,8/24/2017,4137.6,4376.39,4130.26,2037750016,71625870868,4334.68
6293.81,6308.72,6257.10,6265.64,1442900000.00,8/25/2017,4332.82,4455.7,4307.35,1727970048,72241507489,4371.6
6286.01,6292.26,6267.85,6283.02,1558690000.00,8/26/2017,4372.06,4379.28,4269.52,1511609984,71929882019,4352.4
6286.01,6292.26,6267.85,6283.02,1558690000.00,8/27/2017,4345.1,4416.59,4317.29,1537459968,72441993792,4382.88
6286.01,6292.26,6267.85,6283.02,1558690000.00,8/28/2017,4384.45,4403.93,4224.64,1959330048,72445588933,4382.66
6228.90,6311.26,6228.73,6301.89,1637640000.00,8/29/2017,4389.21,4625.68,4352.13,2486080000,75699786263,4579.02
6308.68,6374.47,6303.57,6368.31,1712070000.00,8/30/2017,4570.36,4626.52,4471.41,1937849984,75482724984,4565.3
6385.80,6435.27,6383.58,6428.66,1885710000.00,8/31/2017,4555.59,4736.05,4549.4,1944930048,77775374625,4703.39
6442.17,6449.65,6417.87,6435.33,1488040000.00,9/1/2017,4701.76,4892.01,4678.53,2599079936,80905039782,4892.01
6414.82,6426.51,6334.59,6375.57,1886950000.00,9/2/2017,4901.42,4975.04,4469.24,2722139904,75734114962,4578.77
6414.82,6426.51,6334.59,6375.57,1886950000.00,9/3/2017,4585.27,4714.08,4417.59,1933190016,75812181334,4582.96
6414.82,6426.51,6334.59,6375.57,1886950000.00,9/4/2017,4591.63,4591.63,4108.4,2987330048,70087101256,4236.31
6414.82,6426.51,6334.59,6375.57,1886950000.00,9/5/2017,4228.29,4427.84,3998.11,2697969920,72417728536,4376.53
6394.35,6407.40,6356.20,6393.31,1906030000.00,9/6/2017,4376.59,4617.25,4376.59,2172100096,76077049312,4597.12
6402.94,6413.07,6379.81,6397.87,1998380000.00,9/7/2017,4589.14,4655.04,4491.33,1844620032,76132843874,4599.88
6389.65,6391.41,6354.96,6360.19,1785560000.00,9/8/2017,4605.16,4661,4075.18,2700890112,69999555938,4228.75
6411.18,6439.11,6410.71,6432.26,1819300000.00,9/9/2017,4229.81,4308.82,4114.11,1386230016,69963847482,4226.06
6411.18,6439.11,6410.71,6432.26,1819300000.00,9/10/2017,4229.34,4245.44,3951.04,1679090048,68263826801,4122.94
6411.18,6439.11,6410.71,6432.26,1819300000.00,9/11/2017,4122.47,4261.67,4099.4,1557330048,68907352119,4161.27
6448.81,6455.03,6429.54,6454.28,1745090000.00,9/12/2017,4168.88,4344.65,4085.22,1864530048,68412822896,4130.81
6440.72,6460.42,6433.20,6460.19,1942090000.00,9/13/2017,4131.98,4131.98,3789.92,2219409920,64311123695,3882.59
6439.46,6455.32,6424.04,6429.08,1809170000.00,9/14/2017,3875.37,3920.6,3153.86,2716310016,52265453816,3154.95
6426.16,6464.27,6419.65,6448.47,2821110000.00,9/15/2017,3166.3,3733.45,2946.62,4148069888,60267886368,3637.52
6460.10,6477.77,6438.41,6454.64,1874440000.00,9/16/2017,3637.75,3808.84,3487.79,1818400000,60068678195,3625.04
6460.10,6477.77,6438.41,6454.64,1874440000.00,9/17/2017,3606.28,3664.81,3445.64,1239149952,59377995376,3582.88
6460.10,6477.77,6438.41,6454.64,1874440000.00,9/18/2017,3591.09,4079.23,3591.09,1943209984,67377945990,4065.2
6465.57,6467.79,6446.75,6461.32,1809710000.00,9/19/2017,4073.79,4094.07,3868.87,1563980032,65061185838,3924.97
6459.74,6466.05,6414.23,6456.04,2052520000.00,9/20/2017,3916.36,4031.39,3857.73,1213830016,64751811835,3905.95
6448.57,6448.57,6405.30,6422.69,1772790000.00,9/21/2017,3901.47,3916.42,3613.63,1411480064,60202370872,3631.04
6401.44,6429.54,6400.81,6426.92,1639100000.00,9/22/2017,3628.02,3758.27,3553.53,1194829952,60203040223,3630.7
6403.11,6408.05,6343.96,6370.59,2050410000.00,9/23/2017,3629.92,3819.21,3594.58,928113984,62892069389,3792.4
6403.11,6408.05,6343.96,6370.59,2050410000.00,9/24/2017,3796.15,3796.15,3666.9,768014976,61081971156,3682.84
6403.11,6408.05,6343.96,6370.59,2050410000.00,9/25/2017,3681.58,3950.25,3681.58,1374210048,65122213849,3926.07
6391.85,6405.00,6364.57,6380.16,1926420000.00,9/26/2017,3928.41,3969.89,3869.9,1043740032,64569365079,3892.35
6414.37,6472.65,6405.36,6453.26,2053720000.00,9/27/2017,3892.94,4210.05,3884.82,1686880000,69691950752,4200.67
6437.96,6456.23,6427.66,6453.45,1828570000.00,9/28/2017,4197.13,4279.31,4109.7,1712320000,69270823146,4174.73
6461.28,6497.98,6454.86,6495.96,1967720000.00,9/29/2017,4171.62,4214.63,4039.29,1367049984,69086146650,4163.07
6506.08,6527.22,6484.14,6516.72,1977030000.00,9/30/2017,4166.11,4358.43,4160.86,1207449984,72008428789,4338.71
6506.08,6527.22,6484.14,6516.72,1977030000.00,10/1/2017,4341.05,4403.74,4269.81,1208210048,73094870674,4403.74
6506.08,6527.22,6484.14,6516.72,1977030000.00,10/2/2017,4395.81,4470.23,4377.46,1431730048,73195646776,4409.32
6523.74,6532.18,6509.71,6531.71,1969320000.00,10/3/2017,4408.46,4432.47,4258.89,1288019968,71681069637,4317.48
6521.96,6546.46,6513.12,6534.63,1938440000.00,10/4/2017,4319.37,4352.31,4210.42,1116770048,70225033578,4229.36
6552.87,6587.21,6547.65,6585.36,1875670000.00,10/5/2017,4229.88,4362.64,4164.05,1161769984,71876277937,4328.41
6566.95,6590.18,6566.84,6590.18,1742470000.00,10/6/2017,4324.46,4413.27,4320.53,1069939968,72589262957,4370.81
6597.37,6599.34,6572.44,6579.73,1490620000.00,10/7/2017,4369.35,4443.88,4321.05,906928000,73529314833,4426.89
6597.37,6599.34,6572.44,6579.73,1490620000.00,10/8/2017,4429.67,4624.14,4405.64,1313869952,76589293760,4610.48
6597.37,6599.34,6572.44,6579.73,1490620000.00,10/9/2017,4614.52,4878.71,4564.25,1968739968,79282158943,4772.02
6602.49,6608.30,6561.78,6587.25,1799400000.00,10/10/2017,4776.21,4922.17,4765.1,1597139968,79457603224,4781.99
6586.73,6604.21,6577.99,6603.55,1830360000.00,10/11/2017,4789.25,4873.73,4751.63,1222279936,80205238020,4826.48
6594.76,6613.50,6586.32,6591.51,2000470000.00,10/12/2017,4829.58,5446.91,4822,2791610112,90525666972,5446.91
6613.21,6616.58,6602.20,6605.80,1756150000.00,10/13/2017,5464.16,5840.3,5436.85,3615480064,93864253934,5647.21
6622.55,6632.50,6607.03,6624.00,1629480000.00,10/14/2017,5643.53,5837.7,5591.64,1669030016,96942498331,5831.79
6622.55,6632.50,6607.03,6624.00,1629480000.00,10/15/2017,5835.96,5852.48,5478.61,1976039936,94403031755,5678.19
6622.55,6632.50,6607.03,6624.00,1629480000.00,10/16/2017,5687.57,5776.23,5544.21,2008070016,95203392843,5725.59
6621.42,6628.60,6613.21,6623.66,1647240000.00,10/17/2017,5741.58,5800.35,5472.72,1821570048,93218297189,5605.51
6634.26,6635.52,6613.55,6624.22,1734030000.00,10/18/2017,5603.82,5603.82,5151.44,2399269888,92982539106,5590.69
6583.70,6605.29,6558.53,6605.07,1823860000.00,10/19/2017,5583.74,5744.35,5531.06,1780540032,94954808115,5708.52
6633.37,6640.03,6622.92,6629.05,1794810000.00,10/20/2017,5708.11,6060.11,5627.23,2354429952,1.00E+11,6011.45
6641.57,6641.57,6581.15,6586.83,1809320000.00,10/21/2017,5996.79,6194.88,5965.07,2207099904,1.00E+11,6031.6
6641.57,6641.57,6581.15,6586.83,1809320000.00,10/22/2017,6036.66,6076.26,5792.34,2034630016,99981911326,6008.42
6641.57,6641.57,6581.15,6586.83,1809320000.00,10/23/2017,6006,6075.59,5732.47,2401840128,98695054084,5930.32
6598.61,6611.90,6582.06,6598.43,1842640000.00,10/24/2017,5935.52,5935.52,5504.18,2735699968,91988225800,5526.64
6587.22,6600.64,6517.93,6563.89,2190720000.00,10/25/2017,5524.6,5754.33,5397.88,1966989952,95732630220,5750.8
6567.59,6582.76,6550.03,6556.77,2108210000.00,10/26/2017,5747.95,5976.8,5721.22,1905040000,98310176011,5904.83
6635.03,6708.13,6625.78,6701.26,2403600000.00,10/27/2017,5899.74,5988.39,5728.82,1710130048,96254297360,5780.9
6693.77,6727.39,6677.15,6698.96,2013640000.00,10/28/2017,5787.82,5876.72,5689.19,1403920000,95797359518,5753.09
6693.77,6727.39,6677.15,6698.96,2013640000.00,10/29/2017,5754.44,6255.71,5724.58,2859040000,1.02E+11,6153.85
6693.77,6727.39,6677.15,6698.96,2013640000.00,10/30/2017,6114.85,6214.99,6040.85,1772150016,1.02E+11,6130.53
6713.71,6737.75,6705.79,6727.67,2043890000.00,10/31/2017,6132.02,6470.43,6103.33,2311379968,1.08E+11,6468.4
6758.64,6759.66,6691.48,6716.53,2056860000.00,11/1/2017,6440.97,6767.31,6377.88,2870320128,1.13E+11,6767.31
6709.39,6719.97,6677.55,6714.94,2262940000.00,11/2/2017,6777.77,7367.33,6758.72,4653770240,1.18E+11,7078.5
6737.09,6765.14,6712.93,6764.44,2195010000.00,11/3/2017,7087.53,7461.29,7002.94,3369860096,1.20E+11,7207.76
6763.30,6790.67,6763.17,6786.44,2166470000.00,11/4/2017,7164.48,7492.86,7031.28,2483800064,1.23E+11,7379.95
6763.30,6790.67,6763.17,6786.44,2166470000.00,11/5/2017,7404.52,7617.48,7333.19,2380410112,1.23E+11,7407.41
6763.30,6790.67,6763.17,6786.44,2166470000.00,11/6/2017,7403.22,7445.77,7007.31,3111899904,1.17E+11,7022.76
6785.44,6795.52,6750.35,6767.78,2205270000.00,11/7/2017,7023.1,7253.32,7023.1,2326340096,1.19E+11,7144.38
6764.85,6791.65,6753.34,6789.12,2110990000.00,11/8/2017,7141.38,7776.42,7114.02,4602200064,1.24E+11,7459.69
6737.45,6758.93,6687.28,6750.05,2235180000.00,11/9/2017,7446.83,7446.83,7101.52,3226249984,1.19E+11,7143.58
6736.39,6757.34,6727.35,6750.94,1973970000.00,11/10/2017,7173.73,7312,6436.87,5208249856,1.10E+11,6618.14
6727.39,6766.30,6723.43,6757.60,1973790000.00,11/11/2017,6618.61,6873.15,6204.22,4908680192,1.06E+11,6357.6
6727.39,6766.30,6723.43,6757.60,1973790000.00,11/12/2017,6295.45,6625.05,5519.01,8957349888,99226193603,5950.07
6727.39,6766.30,6723.43,6757.60,1973790000.00,11/13/2017,5938.25,6811.19,5844.29,6263249920,1.09E+11,6559.49
6733.87,6743.63,6709.27,6737.87,1983830000.00,11/14/2017,6561.48,6764.98,6461.75,3197110016,1.11E+11,6635.75
6700.68,6725.32,6667.31,6706.21,1908660000.00,11/15/2017,6634.76,7342.25,6634.76,4200880128,1.22E+11,7315.54
6742.34,6806.67,6742.34,6793.29,2002920000.00,11/16/2017,7323.24,7967.38,7176.58,5123809792,1.31E+11,7871.69
6794.45,6797.75,6777.43,6782.79,1988090000.00,11/17/2017,7853.57,8004.59,7561.09,4651670016,1.29E+11,7708.99
6789.28,6795.83,6779.49,6790.71,1800880000.00,11/18/2017,7697.21,7884.99,7463.44,3667190016,1.30E+11,7790.15
6789.28,6795.83,6779.49,6790.71,1800880000.00,11/19/2017,7766.03,8101.91,7694.1,3149319936,1.34E+11,8036.49
6789.28,6795.83,6779.49,6790.71,1800880000.00,11/20/2017,8039.07,8336.86,7949.36,3488450048,1.37E+11,8200.64
6820.55,6862.66,6820.02,6862.48,1883550000.00,11/21/2017,8205.74,8348.66,7762.71,4277609984,1.35E+11,8071.26
6869.53,6874.52,6859.28,6867.36,1588200000.00,11/22/2017,8077.95,8302.26,8075.47,3633530112,1.38E+11,8253.55
6878.11,6890.02,6873.74,6889.16,848520000.00,11/23/2017,8232.38,8267.4,8038.77,4225179904,1.34E+11,8038.77
6878.11,6890.02,6873.74,6889.16,848520000.00,11/24/2017,8074.02,8374.16,7940.93,5058610176,1.38E+11,8253.69
6889.91,6897.43,6867.89,6878.52,1773400000.00,11/25/2017,8241.71,8790.92,8191.15,4342060032,1.47E+11,8790.92
6889.91,6897.43,6867.89,6878.52,1773400000.00,11/26/2017,8789.04,9522.93,8775.59,5475579904,1.56E+11,9330.55
6889.91,6897.43,6867.89,6878.52,1773400000.00,11/27/2017,9352.72,9818.35,9352.72,5653320192,1.64E+11,9818.35
6893.72,6914.19,6866.21,6912.36,2000410000.00,11/28/2017,9823.43,10125.7,9736.3,6348819968,1.68E+11,10058.8
6907.28,6908.33,6793.95,6824.39,2452860000.00,11/29/2017,10077.4,11517.4,9601.03,11568799744,1.65E+11,9888.61
6852.80,6888.65,6838.48,6873.97,2458580000.00,11/30/2017,9906.79,10801,9202.05,8310689792,1.71E+11,10233.6
6844.04,6872.17,6737.16,6847.59,2293570000.00,12/1/2017,10198.6,11046.7,9694.65,6783119872,1.83E+11,10975.6
6897.13,6899.23,6770.69,6775.37,2426570000.00,12/2/2017,10978.3,11320.2,10905.1,5138500096,1.85E+11,11074.6
6897.13,6899.23,6770.69,6775.37,2426570000.00,12/3/2017,11082.7,11858.7,10862,6608309760,1.89E+11,11323.2
6897.13,6899.23,6770.69,6775.37,2426570000.00,12/4/2017,11315.4,11657.2,11081.8,6132409856,1.95E+11,11657.2
6759.14,6836.45,6752.32,6762.21,2083540000.00,12/5/2017,11685.7,12032,11604.6,6895260160,1.99E+11,11916.7
6742.07,6787.42,6734.13,6776.38,1891850000.00,12/6/2017,11923.4,14369.1,11923.4,12656300032,2.39E+11,14291.5
6785.74,6829.29,6778.20,6812.84,1934120000.00,12/7/2017,14266.1,17899.7,14057.3,17950699520,2.99E+11,17899.7
6859.95,6870.48,6831.61,6840.08,1806040000.00,12/8/2017,17802.9,18353.4,14336.9,21135998976,2.77E+11,16569.4
6847.64,6879.80,6844.88,6875.08,1818970000.00,12/9/2017,16523.3,16783,13674.9,13911300096,2.54E+11,15178.2
6847.64,6879.80,6844.88,6875.08,1818970000.00,12/10/2017,15168.4,15850.6,13226.6,13433299968,2.59E+11,15455.4
6847.64,6879.80,6844.88,6875.08,1818970000.00,12/11/2017,15427.4,17513.9,15404.8,12153900032,2.83E+11,16936.8
6872.71,6884.80,6856.30,6862.32,1861560000.00,12/12/2017,16919.8,17781.8,16571.6,14603799552,2.91E+11,17415.4
6880.41,6897.62,6871.87,6875.80,1919560000.00,12/13/2017,17500,17653.1,16039.7,12976900096,2.75E+11,16408.2
6887.38,6901.13,6851.63,6856.53,1985200000.00,12/14/2017,16384.6,17085.8,16185.9,13777399808,2.77E+11,16564
6871.55,6945.82,6871.45,6936.58,3510420000.00,12/15/2017,16601.3,18154.1,16601.3,14309999616,2.96E+11,17706.9
6980.40,7003.89,6975.54,6994.76,2144360000.00,12/16/2017,17760.3,19716.7,17515.3,12740599808,3.27E+11,19497.4
6980.40,7003.89,6975.54,6994.76,2144360000.00,12/17/2017,19475.8,20089,18974.1,13314599936,3.21E+11,19140.8
6980.40,7003.89,6975.54,6994.76,2144360000.00,12/18/2017,19106.4,19371,18355.9,14839499776,3.20E+11,19114.2
6991.25,6995.88,6951.49,6963.85,2071060000.00,12/19/2017,19118.3,19177.8,17275.4,16894499840,2.98E+11,17776.7
6991.25,6991.25,6935.42,6960.96,1874550000.00,12/20/2017,17760.3,17934.7,16077.7,22149699584,2.79E+11,16624.6
6972.88,6992.63,6961.21,6965.36,1815620000.00,12/21/2017,16642.4,17567.7,15342.7,16516599808,2.65E+11,15802.9
6958.02,6962.26,6944.45,6959.96,1539250000.00,12/22/2017,15898,15943.4,11833,22197999616,2.32E+11,13831.8
6928.92,6942.14,6915.56,6936.25,1304340000.00,12/23/2017,13948.7,15603.2,13828.8,13086000128,2.46E+11,14699.2
6928.92,6942.14,6915.56,6936.25,1304340000.00,12/24/2017,14608.2,14626,12747.7,11572299776,2.33E+11,13925.8
6928.92,6942.14,6915.56,6936.25,1304340000.00,12/25/2017,13995.9,14593,13448.9,10664699904,2.35E+11,14026.6
6928.92,6942.14,6915.56,6936.25,1304340000.00,12/26/2017,14036.6,16461.2,14028.9,13454300160,2.70E+11,16099.8
6941.45,6955.38,6931.34,6939.34,1409540000.00,12/27/2017,16163.5,16930.9,15114.3,12487600128,2.66E+11,15838.5
6953.38,6954.80,6936.75,6950.16,1311320000.00,12/28/2017,15864.1,15888.4,13937.3,12336499712,2.45E+11,14606.5
6952.61,6954.98,6903.39,6903.39,1571730000.00,12/29/2017,14695.8,15279,14307,13025500160,2.46E+11,14656.2
6937.65,7006.91,6924.08,7006.90,1914930000.00,12/30/2017,14681.9,14681.9,12350.1,14452599808,2.17E+11,12952.2
6937.65,7006.91,6924.08,7006.90,1914930000.00,12/31/2017,12897.7,14377.4,12755.6,12136299520,2.37E+11,14156.4
6937.65,7006.91,6924.08,7006.90,1914930000.00,1/1/2018,14112.2,14112.2,13154.7,10291200000,2.29E+11,13657.2
6937.65,7006.91,6924.08,7006.90,1914930000.00,1/2/2018,13625,15444.6,13163.6,16846600192,2.51E+11,14982.1
7017.07,7069.15,7016.70,7065.53,2166780000.00,1/3/2018,14978.2,15572.8,14844.5,16871900160,2.55E+11,15201
7089.50,7098.05,7072.38,7077.91,2098890000.00,1/4/2018,15270.7,15739.7,14522.2,21783199744,2.62E+11,15599.2
7105.74,7137.04,7097.08,7136.56,2020900000.00,1/5/2018,15477.2,17705.2,15202.8,23840899072,2.93E+11,17429.5
7135.38,7161.35,7124.09,7157.39,2051430000.00,1/6/2018,17462.1,17712.4,16764.6,18314600448,2.94E+11,17527
7135.38,7161.35,7124.09,7157.39,2051430000.00,1/7/2018,17527.3,17579.6,16087.7,15866000384,2.77E+11,16477.6
7135.38,7161.35,7124.09,7157.39,2051430000.00,1/8/2018,16476.2,16537.9,14208.2,18413899776,2.55E+11,15170.1
7174.19,7181.14,7148.30,7163.58,2107300000.00,1/9/2018,15123.7,15497.5,14424,16659999744,2.45E+11,14595.4
7129.83,7154.24,7111.52,7153.57,2122740000.00,1/10/2018,14588.5,14973.3,13691.2,18500800512,2.51E+11,14973.3
7168.73,7211.78,7163.23,7211.78,2009740000.00,1/11/2018,14968.2,15018.8,13105.9,16534099968,2.25E+11,13405.8
7208.17,7265.26,7205.18,7261.06,1976200000.00,1/12/2018,13453.9,14229.9,13158.1,12065699840,2.35E+11,13980.6
7307.19,7330.33,7205.93,7223.69,2377140000.00,1/13/2018,13952.4,14659.5,13952.4,12763599872,2.41E+11,14360.2
7307.19,7330.33,7205.93,7223.69,2377140000.00,1/14/2018,14370.8,14511.8,13268,11084099584,2.31E+11,13772
7307.19,7330.33,7205.93,7223.69,2377140000.00,1/15/2018,13767.3,14445.5,13641.7,12750799872,2.32E+11,13819.8
7307.19,7330.33,7205.93,7223.69,2377140000.00,1/16/2018,13836.1,13843.1,10194.9,18853799936,1.93E+11,11490.5
7257.77,7309.36,7229.32,7298.28,2238070000.00,1/17/2018,11431.1,11678,9402.29,18830600192,1.88E+11,11188.6
7293.65,7313.89,7276.11,7296.05,2026220000.00,1/18/2018,11198.8,12107.3,10942.5,15020399616,1.93E+11,11474.9
7312.00,7336.38,7297.28,7336.38,1997270000.00,1/19/2018,11429.8,11992.8,11172.1,10740400128,1.95E+11,11607.4
7338.04,7408.03,7332.81,7408.03,2106070000.00,1/20/2018,11656.2,13103,11656.2,11801700352,2.17E+11,12899.2
7338.04,7408.03,7332.81,7408.03,2106070000.00,1/21/2018,12889.2,12895.9,11288.2,9935179776,1.95E+11,11600.1
7338.04,7408.03,7332.81,7408.03,2106070000.00,1/22/2018,11633.1,11966.4,10240.2,10537400320,1.84E+11,10931.4
7424.95,7465.39,7423.18,7460.29,2119840000.00,1/23/2018,10944.5,11377.6,10129.7,9660609536,1.83E+11,10868.4
7474.16,7486.32,7376.75,7415.06,2277010000.00,1/24/2018,10903.4,11501.4,10639.8,9940989952,1.91E+11,11359.4
7457.95,7458.53,7388.58,7411.16,2061450000.00,1/25/2018,11421.7,11785.7,11057.4,8873169920,1.89E+11,11259.4
7448.33,7505.77,7431.22,7505.77,2059010000.00,1/26/2018,11256,11656.7,10470.3,9746199552,1.88E+11,11171.4
7484.47,7500.61,7455.55,7466.51,2103380000.00,1/27/2018,11174.9,11614.9,10989.2,7583269888,1.93E+11,11440.7
7484.47,7500.61,7455.55,7466.51,2103380000.00,1/28/2018,11475.3,12040.3,11475.3,8350360064,1.98E+11,11786.3
7484.47,7500.61,7455.55,7466.51,2103380000.00,1/29/2018,11755.5,11875.6,11179.2,7107359744,1.90E+11,11296.4
7388.89,7433.65,7373.99,7402.48,2163980000.00,1/30/2018,11306.8,11307.2,10036.2,8637859840,1.70E+11,10106.3
7443.25,7453.99,7381.12,7411.48,2407540000.00,1/31/2018,10108.2,10381.6,9777.42,8041160192,1.72E+11,10221.1
7377.17,7441.09,7362.28,7385.86,2291680000.00,2/1/2018,10237.3,10288.8,8812.28,9959400448,1.54E+11,9170.54
7347.59,7364.43,7238.18,7240.95,2587770000.00,2/2/2018,9142.28,9142.28,7796.49,12726899712,1.49E+11,8830.75
7165.96,7277.36,6967.53,6967.53,3106870000.00,2/3/2018,8852.12,9430.75,8251.63,7263790080,1.55E+11,9174.91
